name,gender,age,code,jobs
郑学军,男,56,002425,独立董事
蔡开雄,男,49,002425,独立董事
官建华,男,64,002425,独立董事
李安平,男,56,300158,董事长/董事
董迷柱,男,60,300158,副董事长/董事
刘近荣,男,61,300158,董事
王智民,男,54,300158,董事
李细海,男,55,300158,董事
李鹏,男,39,300158,董事
宋瑞卿,男,56,300158,独立董事
宋瑞霖,男,56,300158,独立董事
杜冠华,男,62,300158,独立董事
余春宏,男,59,300158,独立董事
周和平,男,54,002130,董事长/董事
王宏晖,女,47,002130,副董事长/职工董事
许岳明,男,44,002130,董事
杨在峰,女,50,002130,独立董事
刘广灵,男,52,002130,独立董事
黄世政,男,42,002130,独立董事
向克双,男,51,002130,职工董事
邱嘉臣,男,48,600004,董事长/董事
刘建强,男,58,600004,董事
马心航,男,60,600004,董事
张克俭,男,54,600004,董事
关易波,男,56,600004,董事
许汉忠,男,68,600004,独立董事
毕井双,男,47,600004,独立董事
饶品贵,男,43,600004,独立董事
史万福,男,53,002560,董事长/董事
马红菊,女,52,002560,副董事长/董事
曲洪普,男,50,002560,董事
张治中,男,41,002560,董事
李宏伟,男,51,002560,独立董事
王超,男,41,002560,独立董事
夏敏仁,男,49,002560,独立董事
窦勇,男,42,603278,董事长/董事
郑洪霞,女,47,603278,董事
王金武,男,59,603278,董事
窦宝森,男,60,603278,董事
王金魁,男,61,603278,董事
杜力,男,60,603278,董事
张洪民,男,57,603278,独立董事
杨健,男,48,603278,独立董事
张焕平,男,60,603278,独立董事
王斌,男,49,002649,董事长/董事
马强,男,48,002649,董事
张荣军,男,48,002649,董事
韩洁,女,41,002649,董事
马殿富,男,58,002649,董事
刘瑞,男,48,002649,独立董事
谢德仁,男,46,002649,独立董事
白涛,女,53,002649,独立董事
高松,男,47,600287,董事长/董事
董燕燕,女,52,600287,董事
金国钧,男,59,600287,董事
周友梅,男,58,600287,独立董事
吕伟,男,40,600287,独立董事
周先敏,男,55,002219,董事长/董事
谢海,男,46,002219,董事
王伟,男,51,002219,董事
龙凯,男,40,002219,董事
郭磊明,男,44,002219,独立董事
王良成,男,39,002219,独立董事
张雪梅,女,48,002219,独立董事
邵学,男,57,300271,董事长/董事
吕宾,男,45,300271,董事
赵晓明,男,47,300271,董事
任涛,男,44,300271,董事
甘培忠,男,62,300271,独立董事
王琨,女,42,300271,独立董事
朱恒源,男,50,300271,独立董事
施良才,男,56,603917,董事长/董事
樊开曙,男,60,603917,副董事长/董事
樊开源,男,54,603917,董事
施元直,男,68,603917,董事
毛军,男,44,603917,董事
张荣春,男,61,603917,董事
秦珂,女,55,603917,独立董事
王溪红,女,43,603917,独立董事
邬辉林,男,38,603917,独立董事
程齐鸣,男,62,600638,董事长/董事
陆却非,男,62,600638,副董事长/董事
周旭民,男,54,600638,董事
许进,男,36,600638,董事
甘湘南,女,48,600638,董事
叶桂峰,男,40,600638,董事
仇瑜峰,男,37,600638,董事
刘红霞,女,55,600638,独立董事
李良温,男,67,600638,独立董事
董安生,男,67,600638,独立董事
陈红浪,女,49,000731,董事长/董事
虞孟良,男,53,000731,董事
杨天均,男,67,000731,独立董事
冀延松,男,50,000731,独立董事
林枭,男,30,000731,独立董事
毛开贵,男,56,000731,职工董事
王凤蛟,男,50,600268,董事长/董事
经海林,男,50,600268,董事
刘传柱,男,56,600268,董事
张东晓,男,56,600268,董事
王辉,男,54,600268,董事
杨富春,男,50,600268,董事
刘雷,男,45,600268,董事
张建华,男,66,600268,独立董事
戚啸艳,女,55,600268,独立董事
杨淑娥,女,69,600268,独立董事
狄小华,男,55,600268,独立董事
郑康豪,男,42,200056,董事长/董事
汪军民,男,54,200056,独立董事
熊楚熊,男,63,200056,独立董事
王培,女,50,200056,独立董事
陈小海,男,50,200056,职工董事
李新民,男,69,300334,董事长/董事
范宁,男,47,300334,董事
刘清,男,-1,300334,董事
叶泉,男,-1,300334,董事
唐运平,男,-1,300334,独立董事
李清,女,-1,300334,独立董事
王春青,男,-1,300334,独立董事
张乙明,男,54,601880,董事长/执行董事
徐颂,男,46,601880,副董事长/非执行董事
白景涛,男,53,601880,副董事长/非执行董事
魏明晖,男,49,601880,执行董事
尹世辉,男,49,601880,非执行董事
郑少平,男,55,601880,非执行董事
罗文达,男,-1,601880,独立非执行董事
王志峰,男,63,601880,独立非执行董事
孙喜运,男,67,601880,独立非执行董事
彭伟,男,50,600792,董事长/董事
李立,男,45,600792,董事
张昆华,男,52,600792,董事
张国庆,男,46,600792,董事
杨勇,男,43,600792,董事
卢应双,男,51,600792,董事
李小军,男,45,600792,独立董事
郭咏,男,49,600792,独立董事
杨先明,男,65,600792,独立董事
陈闪,男,31,900915,董事长/董事
刘堃华,男,50,900915,董事
王进,男,41,900915,董事
张建军,男,64,900915,董事
张莉,女,46,900915,独立董事
卓星煜,男,36,900915,独立董事
李洪国,男,45,300343,董事长/董事
邵秀英,女,46,300343,副董事长/董事
齐海莹,男,40,300343,董事
胡安智,男,40,300343,董事
王蔚,男,45,300343,董事
王璟,男,39,300343,董事
王娟,女,53,300343,独立董事
王德建,男,45,300343,独立董事
权玉华,女,62,300343,独立董事
余少华,男,56,002281,董事长/董事
夏存海,男,46,002281,副董事长/董事
胡广文,男,55,002281,董事
金正旺,男,54,002281,董事
卢炎生,男,69,002281,董事
吴海波,男,44,002281,董事
姜伯平,男,56,002281,董事
刘泉,女,55,002281,独立董事
冉明东,男,43,002281,独立董事
肖永平,男,52,002281,独立董事
郑春美,女,53,002281,独立董事
黄金祥,男,53,603599,董事长/董事
葛坤兴,男,63,603599,副董事长/董事
周志广,男,49,603599,董事
过学军,男,49,603599,董事
何王珍,女,45,603599,董事
陈永贵,男,45,603599,董事
杨光亮,男,53,603599,独立董事
姚王信,男,44,603599,独立董事
王博,男,38,603599,独立董事
张奇,男,54,603126,董事长/董事
胡也明,男,57,603126,董事
徐卫兵,女,59,603126,董事
魏如山,男,44,603126,董事
黎建飞,男,62,603126,独立董事
周晓苏,女,67,603126,独立董事
刘效锋,男,55,603126,独立董事
赵轶青,女,44,603126,独立董事
张浩,男,54,300206,董事长/董事
祖幼冬,男,56,300206,董事
谢锡城,男,53,300206,董事
宋飙,男,49,300206,董事
刘雪生,男,55,300206,独立董事
郑全录,男,70,300206,独立董事
吴瑛,女,63,300206,独立董事
李晓鹏,男,-1,601818,董事长/非执行董事
张金良,男,49,601818,董事
李杰,女,60,601818,董事
蔡允革,男,47,601818,董事
赵威,男,47,601818,董事
章树德,男,-1,601818,董事
傅东,男,-1,601818,董事
师永彦,男,-1,601818,非执行董事
何海滨,男,-1,601818,非执行董事
冯仑,男,58,601818,独立董事
乔志敏,男,-1,601818,独立董事
霍霭玲,女,60,601818,独立董事
徐洪才,男,53,601818,独立董事
谢荣,男,66,601818,独立董事
王立国,男,61,601818,独立董事
马江河,男,53,000603,董事长/董事
王学武,男,55,000603,董事
宫新勇,男,56,000603,董事
赵庆,男,34,000603,董事
赵敏,女,32,000603,董事
王佳哲,女,33,000603,董事
高玉洁,女,37,000603,独立董事
赵元丽,女,59,000603,独立董事
宋寿顺,男,55,600970,董事长/董事
夏之云,男,56,600970,董事
蒋中文,男,56,600970,董事
刘志江,男,61,600970,董事
彭建新,男,59,600970,董事
顾超,男,58,600970,董事
张晓燕,女,42,600970,独立董事
陈少华,男,57,600970,独立董事
李刚,男,56,600970,独立董事
易会满,男,54,601398,董事长/执行董事
谷澍,男,51,601398,副董事长/执行董事
张红力,男,53,601398,执行董事
王敬东,男,56,601398,执行董事
希拉·C·贝尔,女,64,601398,执行董事
程凤朝,男,59,601398,非执行董事
郑福清,男,55,601398,非执行董事
费周林,男,60,601398,非执行董事
叶东海,男,55,601398,非执行董事
梅迎春,女,47,601398,非执行董事
董轼,男,53,601398,非执行董事
田国强,男,62,601398,独立董事
梁定邦,男,72,601398,独立董事
柯清辉,男,69,601398,独立董事
洪永淼,男,54,601398,独立董事
杨绍信,男,63,601398,独立董事
沈思,男,65,601398,独立董事
钟嘉年,男,61,601398,独立非执行董事
陈向军,男,54,300085,董事长/董事
李军,男,48,300085,董事
刘奕,男,47,300085,董事
张学君,女,78,300085,董事
何晔,女,48,300085,董事
冯军,男,47,300085,董事
郑学定,男,55,300085,独立董事
郭斐,男,52,300085,独立董事
何剑,男,49,300085,独立董事
陆胜云,男,48,600423,董事长/董事
李兆胜,男,53,600423,董事
黄吉忠,男,48,600423,董事
袁志刚,男,47,600423,董事
冯国祥,男,50,600423,董事
张雄斌,男,48,600423,独立董事
黎鹏,男,55,600423,独立董事
孙巍琳,男,41,600423,独立董事
王悦,男,35,002517,董事长/董事
冯显超,男,36,002517,董事
盛李原,男,37,002517,董事
郝爽,男,39,002517,董事
叶建芳,女,52,002517,独立董事
田文凯,男,50,002517,独立董事
任佳,男,55,002517,独立董事
吴通红,男,44,600073,董事长/董事
王国祥,男,56,600073,董事
朱继宏,男,48,600073,董事
朱邹菊,女,52,600073,董事
史剑梅,女,55,600073,独立董事
王德清,男,55,600073,独立董事
刘长奎,男,49,600073,独立董事
王雪娟,女,54,600073,职工董事
庞毅薇,女,53,600073,职工董事
杨宝生,男,59,600589,董事长/董事
林岳金,男,51,600589,董事
高大鹏,男,40,600589,董事
郑创佳,男,44,600589,董事
罗海雄,男,60,600589,董事
林伟雄,男,35,600589,董事
符正平,男,53,600589,独立董事
冯育升,男,62,600589,独立董事
庄耀名,男,51,600589,独立董事
周晓光,女,56,002147,董事长/董事
钱森力,男,60,002147,副董事长/董事
虞云新,男,56,002147,董事
赵丙贤,男,55,002147,董事
周义盛,男,38,002147,董事
黄筱调,男,66,002147,独立董事
仇向洋,男,62,002147,独立董事
宋建波,女,53,002147,独立董事
马孝武,男,77,002452,董事长/董事
马晓,男,38,002452,董事
林林,男,51,002452,董事
刘家钰,女,56,002452,董事
彭强,男,50,002452,董事
柳安喜,男,56,002452,董事
林莘,女,57,002452,独立董事
何红渠,男,54,002452,独立董事
陈浩,男,43,002452,独立董事
曹龙祥,男,61,600566,董事长/董事
曹飞,男,35,600566,副董事长/董事
黄曲荣,男,56,600566,副董事长/董事
董自波,男,48,600566,董事
晁恩祥,男,83,600566,独立董事
屠鹏飞,男,55,600566,独立董事
吴星宇,男,42,600566,独立董事
周奕丰,男,49,002002,董事长/董事
王羽跃,男,51,002002,董事
林少韩,男,34,002002,董事
殷付中,男,56,002002,董事
蔡红兵,男,47,002002,董事
卢晓青,男,37,002002,董事
崔毅,女,67,002002,独立董事
廖锐浩,男,55,002002,独立董事
温和,男,60,002002,独立董事
易仁涛,男,37,600136,董事长/董事
蒋立章,男,37,600136,副董事长/董事
游建鸣,男,60,600136,副董事长/董事
王鸣,男,37,600136,董事
张里安,男,61,600136,独立董事
冯学锋,男,60,600136,独立董事
李秉成,男,54,600136,独立董事
杨华辉,男,52,601377,董事长/董事
刘志辉,男,49,601377,董事
夏锦良,男,57,601377,董事
蔡绿水,男,57,601377,董事
王非,男,52,601377,董事
耿勇,男,66,601377,董事
孙铮,男,61,601377,独立董事
吴世农,男,62,601377,独立董事
刘红忠,男,53,601377,独立董事
郑建华,男,58,601727,董事长/执行董事
朱克林,男,55,601727,副董事长/非执行董事
姚珉芳,女,50,601727,非执行董事
李健劲,男,60,601727,董事
褚君浩,男,73,601727,独立董事
吕新荣,男,67,601727,独立非执行董事
简迅鸣,男,60,601727,独立非执行董事
陈嘉明,男,56,600835,董事长/董事
范秉勋,男,72,600835,副董事长/董事
朱茜,女,54,600835,董事
袁建平,男,58,600835,董事
傅海鹰,男,55,600835,董事
张艳,女,43,600835,董事
桂水发,男,53,600835,独立董事
李志强,男,51,600835,独立董事
薛爽,女,47,600835,独立董事
胡昇荣,男,55,601009,董事长/执行董事
束行农,男,55,601009,执行董事
朱钢,男,50,601009,执行董事
周文凯,男,50,601009,执行董事
徐益民,男,56,601009,董事
顾韵婵,女,56,601009,董事
陈峥,女,50,601009,董事
杨伯豪,男,54,601009,董事
刘爱莲,女,67,601009,独立董事
陈冬华,男,43,601009,独立董事
肖斌卿,男,39,601009,独立董事
朱增进,男,54,601009,独立董事
谢满林,男,55,601009,独立董事
黄岱列,男,59,600618,董事长/董事
张伟民,男,50,600618,董事
李宁,女,51,600618,董事
张文雷,男,48,600618,董事
王伟,男,49,600618,董事
赵子夜,男,38,600618,独立董事
邵正中,男,54,600618,独立董事
王锦山,男,56,600618,独立董事
俞兆钧,男,60,600618,职工董事
高建成,男,51,600248,董事长/董事
王栋,男,53,600248,董事
张来民,男,58,600248,董事
李科社,男,-1,600248,董事
卫洁,女,51,600248,董事
贺伟轩,男,55,600248,董事
魏经涛,男,66,600248,独立董事
田进,男,38,600248,独立董事
李小健,男,59,600248,独立董事
章启忠,男,50,002686,董事长/董事
陈心泉,男,71,002686,副董事长/董事
尤加标,男,47,002686,董事
江澜,男,44,002686,董事
樊高定,男,69,002686,独立董事
管云德,男,54,002686,独立董事
何元福,男,63,002686,独立董事
陈再宏,男,49,300314,董事长/董事
陈再慰,男,47,300314,副董事长/董事
李则东,男,45,300314,董事
俞永伟,男,42,300314,董事
许芳芳,女,41,300314,董事
娄达波,男,45,300314,董事
郑燕,女,48,300314,独立董事
史志振,男,53,300314,独立董事
茅开浪,男,53,300314,独立董事
李建勇,男,62,900935,董事长/董事
张春明,男,49,900935,董事
郑燕,女,57,900935,董事
单翀,男,52,900935,董事
马德荣,男,68,900935,独立董事
张辰,男,54,900935,独立董事
盛雷鸣,男,48,900935,独立董事
姚其胜,男,44,002669,董事长/董事
陆巍,男,45,002669,董事
王志华,男,42,002669,董事
刘煊,男,45,002669,董事
马永华,男,63,002669,董事
林中祥,男,61,002669,独立董事
文东华,男,45,002669,独立董事
蒋岩波,男,52,002669,独立董事
齐铁栓,男,56,002393,董事长/董事
李云鹏,女,51,002393,董事
尹家智,男,49,002393,董事
王福军,男,51,002393,董事
石敬,女,48,002393,董事
高宝璨,男,55,002393,董事
田昆如,男,52,002393,独立董事
韩传模,男,68,002393,独立董事
潘广成,男,69,002393,独立董事
王长田,男,53,300251,董事长/董事
侯俊,男,37,300251,董事
李晓萍,女,44,300251,董事
李德来,男,55,300251,董事
邵晓锋,男,52,300251,董事
龚磊,男,51,300251,独立董事
陈少峰,男,54,300251,独立董事
王雪春,男,53,300251,独立董事
钟百胜,男,53,300178,董事长/董事
段乃琦,女,52,300178,副董事长/董事
乔海,男,43,300178,董事
周小凤,女,36,300178,董事
孙志平,男,53,300178,董事
胡永峰,男,56,300178,董事
彭丽芳,女,55,300178,独立董事
郭志芹,女,49,300178,独立董事
董秀琴,女,47,300178,独立董事
黎立璋,男,54,002110,董事长/董事
曾兴富,男,58,002110,董事
张玲,女,55,002110,董事
李鹏,男,40,002110,董事
陈建煌,男,48,002110,独立董事
汪建华,男,45,002110,独立董事
潘越,女,41,002110,独立董事
周福海,男,59,002540,董事长/董事
罗功武,男,46,002540,董事
浦俭英,女,51,002540,董事
朱和平,男,54,002540,独立董事
陈易平,男,47,002540,独立董事
左宗申,男,66,001696,董事长/董事
黄培国,男,42,001696,董事
秦忠荣,女,50,001696,董事
李耀,男,54,001696,董事
胡显源,男,46,001696,董事
王大英,女,58,001696,董事
王仁平,男,48,001696,独立董事
王进,男,52,001696,独立董事
马东立,男,52,001696,独立董事
李志强,男,53,600862,董事长/董事
张军,男,55,600862,董事
周军辉,男,53,600862,董事
王健,男,38,600862,董事
沈百安,男,55,600862,董事
王晨阳,男,49,600862,董事
潘立新,女,50,600862,独立董事
王立平,男,51,600862,独立董事
王怀兵,男,48,600862,独立董事
刘平山,男,63,000592,董事长/董事
王志明,男,47,000592,副董事长/董事
季欣华,男,63,000592,董事
蔡妮娜,女,64,000592,独立董事
吴克忠,男,54,000592,独立董事
